Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3179805,-,-,-,30.69,76.7,5,309,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Pressure,Precipitable Water,Wind Speed,Wind Direction
2018,1,5,14,30,19.200000000000003,148,555,388,0,-3.4000000000000004,148,555,388,21.44,972,0.8,2.8000000000000003,297
2018,1,5,15,0,18.5,130,495,309,0,-1.1,130,495,309,26.560000000000002,972,0.8,2.4000000000000004,298
2018,1,5,15,30,16.400000000000002,107,407,223,0,-1.1,107,407,223,30.32,972,0.8,1.8,300
2018,1,5,16,0,14.3,77,294,136,0,0.9,77,294,136,40.07,972,0.8,1.3,302
2018,1,5,16,30,13,39,142,54,0,0.9,39,142,54,43.6,972,0.8,1.3,308
2018,1,5,17,0,11.700000000000001,0,0,0,0,-0.5,0,0,0,42.800000000000004,972,0.8,1.4000000000000001,313
2018,1,5,17,30,11.3,0,0,0,0,-0.5,0,0,0,43.99,973,0.8,1.4000000000000001,319
2018,1,5,18,0,10.9,0,0,0,0,-0.9,0,0,0,43.81,973,0.8,1.4000000000000001,325
2018,1,5,18,30,10.5,0,0,0,0,-0.9,0,0,0,44.99,973,0.8,1.4000000000000001,331
2018,1,5,19,0,10.200000000000001,0,0,0,0,-1.3,0,0,0,44.85,973,0.8,1.4000000000000001,336
2018,1,5,19,30,9.8,0,0,0,0,-1.3,0,0,0,46.06,973,0.8,1.4000000000000001,341
2018,1,5,20,0,9.4,0,0,0,0,-1.5,0,0,0,46.64,973,0.8,1.4000000000000001,345
2018,1,5,20,30,9.1,0,0,0,0,-1.5,0,0,0,47.59,973,0.8,1.5,349
2018,1,5,21,0,8.700000000000001,0,0,0,0,-1.6,0,0,0,48.34,973,0.8,1.5,352
2018,1,5,21,30,8.5,0,0,0,0,-1.6,0,0,0,49,973,0.8,1.5,355
2018,1,5,22,0,8.200000000000001,0,0,0,0,-1.7000000000000002,0,0,0,49.56,973,0.8,1.5,358
2018,1,5,22,30,8.1,0,0,0,0,-1.7000000000000002,0,0,0,49.9,973,0.8,1.5,179
2018,1,5,23,0,7.9,0,0,0,0,-1.8,0,0,0,50.160000000000004,973,0.8,1.4000000000000001,0
2018,1,5,23,30,7.7,0,0,0,0,-1.8,0,0,0,50.84,973,0.8,1.4000000000000001,0
2018,1,6,0,0,7.6000000000000005,0,0,0,0,-2,0,0,0,50.68,972,0.8,1.4000000000000001,1
2018,1,6,0,30,7.4,0,0,0,0,-2,0,0,0,51.38,972,0.7000000000000001,1.4000000000000001,0
2018,1,6,1,0,7.300000000000001,0,0,0,0,-2.1,0,0,0,51.17,972,0.7000000000000001,1.4000000000000001,0
2018,1,6,1,30,7.2,0,0,0,0,-2.1,0,0,0,51.52,972,0.7000000000000001,1.4000000000000001,0
2018,1,6,2,0,7.1000000000000005,0,0,0,0,-2.3000000000000003,0,0,0,51.13,972,0.7000000000000001,1.4000000000000001,0
2018,1,6,2,30,7,0,0,0,0,-2.3000000000000003,0,0,0,51.42,971,0.7000000000000001,1.4000000000000001,1
2018,1,6,3,0,6.9,0,0,0,0,-2.6,0,0,0,50.89,971,0.7000000000000001,1.4000000000000001,2
2018,1,6,3,30,6.9,0,0,0,0,-2.6,0,0,0,50.89,971,0.7000000000000001,1.4000000000000001,3
2018,1,6,4,0,6.800000000000001,0,0,0,0,-2.8000000000000003,0,0,0,50.25,971,0.7000000000000001,1.4000000000000001,4
2018,1,6,4,30,6.800000000000001,0,0,0,0,-2.8000000000000003,0,0,0,50.25,971,0.7000000000000001,1.4000000000000001,4
2018,1,6,5,0,6.9,0,0,0,0,-3.2,0,0,0,48.730000000000004,971,0.7000000000000001,1.3,4
2018,1,6,5,30,7,0,0,0,0,-3.2,0,0,0,48.4,971,0.7000000000000001,1.3,2
2018,1,6,6,0,7,0,0,0,0,-3.5,0,0,0,47.27,972,0.7000000000000001,1.3,1
2018,1,6,6,30,7.7,0,0,0,0,-3.5,0,0,0,45.07,972,0.7000000000000001,1.2000000000000002,179
2018,1,6,7,0,8.4,6,16,6,0,-2.5,6,16,6,46.31,972,0.7000000000000001,1.1,358
2018,1,6,7,30,10.5,44,177,64,0,-2.5,44,177,64,40.27,973,0.7000000000000001,1.2000000000000002,350
2018,1,6,8,0,12.700000000000001,79,337,149,1,-1,79,337,149,38.76,973,0.7000000000000001,1.2000000000000002,343
2018,1,6,8,30,14.200000000000001,105,457,239,0,-1,105,457,239,35.17,973,0.7000000000000001,1.6,330
2018,1,6,9,0,15.700000000000001,125,543,326,3,-1.9000000000000001,70,0,70,29.82,973,0.7000000000000001,2.1,317
2018,1,6,9,30,17,140,606,405,3,-1.9000000000000001,152,6,155,27.46,973,0.7000000000000001,2.5,312
2018,1,6,10,0,18.3,152,649,474,3,-1.7000000000000002,221,94,267,25.66,973,0.7000000000000001,3,307
2018,1,6,10,30,19,160,682,529,2,-1.7000000000000002,243,254,380,24.57,973,0.7000000000000001,3.3000000000000003,304
2018,1,6,11,0,19.8,144,765,583,2,-1.6,257,290,423,23.62,973,0.7000000000000001,3.7,300
2018,1,6,11,30,20,147,777,608,2,-1.6,254,357,467,23.330000000000002,973,0.7000000000000001,3.9000000000000004,299
2018,1,6,12,0,20.3,150,773,614,0,-1.3,150,773,614,23.43,972,0.7000000000000001,4.1000000000000005,298
2018,1,6,12,30,20.3,149,769,605,0,-1.3,149,769,605,23.43,972,0.7000000000000001,4.1000000000000005,298
2018,1,6,13,0,20.3,149,750,578,0,-1.1,149,750,578,23.740000000000002,972,0.7000000000000001,4.2,298
2018,1,6,13,30,20,144,728,536,0,-1.1,144,728,536,24.19,972,0.7000000000000001,4.1000000000000005,299
2018,1,6,14,0,19.8,148,660,472,0,-1.1,148,660,472,24.560000000000002,971,0.7000000000000001,4.1000000000000005,300
2018,1,6,14,30,19.1,137,613,403,0,-1.1,137,613,403,25.64,971,0.7000000000000001,3.7,300
2018,1,6,15,0,18.5,121,554,323,0,-0.4,121,554,323,27.86,971,0.7000000000000001,3.4000000000000004,299
2018,1,6,15,30,16.400000000000002,102,465,235,0,-0.4,102,465,235,31.8,971,0.7000000000000001,2.5,298
2018,1,6,16,0,14.3,76,346,145,0,1.6,76,346,145,42.03,971,0.7000000000000001,1.7000000000000002,296
2018,1,6,16,30,12.8,41,179,61,0,1.6,41,179,61,46.33,971,0.7000000000000001,1.6,298
2018,1,6,17,0,11.200000000000001,0,0,0,0,0.8,0,0,0,48.68,972,0.7000000000000001,1.6,300
2018,1,6,17,30,10.8,0,0,0,0,0.8,0,0,0,49.980000000000004,972,0.7000000000000001,1.6,305
2018,1,6,18,0,10.4,0,0,0,0,0.4,0,0,0,50.02,972,0.7000000000000001,1.6,311
2018,1,6,18,30,10,0,0,0,0,0.4,0,0,0,51.43,973,0.7000000000000001,1.6,317
2018,1,6,19,0,9.600000000000001,0,0,0,0,0.1,0,0,0,51.660000000000004,973,0.7000000000000001,1.6,323
2018,1,6,19,30,9.3,0,0,0,0,0.1,0,0,0,52.71,973,0.7000000000000001,1.6,328
2018,1,6,20,0,9,0,0,0,0,-0.2,0,0,0,52.71,973,0.7000000000000001,1.6,333
2018,1,6,20,30,8.700000000000001,0,0,0,0,-0.2,0,0,0,53.79,973,0.7000000000000001,1.6,335
2018,1,6,21,0,8.5,0,0,0,0,-0.4,0,0,0,53.550000000000004,974,0.7000000000000001,1.6,338
2018,1,6,21,30,8.3,0,0,0,0,-0.4,0,0,0,54.28,974,0.7000000000000001,1.6,341
2018,1,6,22,0,8,0,0,0,0,-0.6000000000000001,0,0,0,54.410000000000004,974,0.7000000000000001,1.6,343
2018,1,6,22,30,7.800000000000001,0,0,0,0,-0.7000000000000001,0,0,0,55.1,973,0.7000000000000001,1.5,346
2018,1,6,23,0,7.6000000000000005,0,0,0,0,-0.9,0,0,0,54.9,973,0.7000000000000001,1.5,348
2018,1,6,23,30,7.5,0,0,0,0,-0.9,0,0,0,55.27,973,0.7000000000000001,1.5,348
2018,1,7,0,0,7.300000000000001,0,0,0,0,-1.1,0,0,0,55.09,973,0.7000000000000001,1.5,349
2018,1,7,0,30,7.1000000000000005,0,0,0,0,-1.1,0,0,0,55.85,973,0.7000000000000001,1.5,348
2018,1,7,1,0,7,0,0,0,0,-1.4000000000000001,0,0,0,55.24,973,0.6000000000000001,1.5,348
2018,1,7,1,30,6.9,0,0,0,0,-1.4000000000000001,0,0,0,55.56,972,0.6000000000000001,1.5,348
2018,1,7,2,0,6.800000000000001,0,0,0,0,-1.7000000000000002,0,0,0,54.76,972,0.6000000000000001,1.4000000000000001,347
2018,1,7,2,30,6.7,0,0,0,0,-1.7000000000000002,0,0,0,55.13,972,0.6000000000000001,1.4000000000000001,346
2018,1,7,3,0,6.6000000000000005,0,0,0,0,-2,0,0,0,54.13,972,0.6000000000000001,1.4000000000000001,345
2018,1,7,3,30,6.4,0,0,0,0,-2,0,0,0,54.88,972,0.6000000000000001,1.4000000000000001,344
2018,1,7,4,0,6.300000000000001,0,0,0,0,-2.4000000000000004,0,0,0,53.910000000000004,972,0.6000000000000001,1.4000000000000001,343
2018,1,7,4,30,6.300000000000001,0,0,0,0,-2.4000000000000004,0,0,0,53.910000000000004,972,0.6000000000000001,1.4000000000000001,343
2018,1,7,5,0,6.2,0,0,0,0,-2.7,0,0,0,52.89,972,0.6000000000000001,1.4000000000000001,343
2018,1,7,5,30,6.1000000000000005,0,0,0,0,-2.7,0,0,0,53.26,972,0.6000000000000001,1.4000000000000001,343
2018,1,7,6,0,6.1000000000000005,0,0,0,0,-3.1,0,0,0,51.9,972,0.6000000000000001,1.4000000000000001,343
2018,1,7,6,30,7,0,0,0,0,-3,0,0,0,48.84,973,0.6000000000000001,1.4000000000000001,342
2018,1,7,7,0,7.800000000000001,9,50,10,0,-2.3000000000000003,9,50,10,48.910000000000004,973,0.6000000000000001,1.3,341
2018,1,7,7,30,10.200000000000001,41,310,76,0,-2.3000000000000003,41,310,76,41.62,973,0.6000000000000001,1.6,337
2018,1,7,8,0,12.5,64,514,170,0,-1.4000000000000001,64,514,170,38.09,974,0.5,2,332
2018,1,7,8,30,14.100000000000001,80,636,266,0,-1.4000000000000001,80,636,266,34.33,974,0.5,2.4000000000000004,325
2018,1,7,9,0,15.700000000000001,90,725,359,0,-2.1,90,725,359,29.5,974,0.5,2.8000000000000003,318
2018,1,7,9,30,17.2,99,782,442,0,-2.1,99,782,442,26.830000000000002,974,0.5,3.1,313
2018,1,7,10,0,18.7,104,826,514,0,-2.4000000000000004,104,826,514,23.73,974,0.5,3.5,309
2018,1,7,10,30,19.5,109,846,567,0,-2.5,109,846,567,22.56,973,0.6000000000000001,3.7,305
2018,1,7,11,0,20.3,120,842,604,0,-2.7,120,842,604,21.11,973,0.6000000000000001,4,300
2018,1,7,11,30,20.6,122,853,629,0,-2.7,122,853,629,20.73,973,0.6000000000000001,4.1000000000000005,298
2018,1,7,12,0,20.900000000000002,121,859,638,0,-2.7,121,859,638,20.37,972,0.6000000000000001,4.3,296
2018,1,7,12,30,20.900000000000002,121,855,629,0,-2.7,121,855,629,20.37,972,0.6000000000000001,4.4,295
2018,1,7,13,0,20.900000000000002,119,843,603,0,-2.6,119,843,603,20.44,972,0.6000000000000001,4.5,295
2018,1,7,13,30,20.6,116,824,560,0,-2.6,116,824,560,20.82,972,0.6000000000000001,4.4,296
2018,1,7,14,0,20.400000000000002,120,763,496,0,-2.5,120,763,496,21.25,972,0.6000000000000001,4.3,296
2018,1,7,14,30,19.700000000000003,111,720,425,0,-2.5,111,720,425,22.18,972,0.6000000000000001,4,296
2018,1,7,15,0,19.1,101,656,342,0,-1.8,101,656,342,24.35,972,0.6000000000000001,3.6,296
2018,1,7,15,30,16.900000000000002,87,571,252,0,-1.8,87,571,252,27.95,972,0.6000000000000001,2.7,295
2018,1,7,16,0,14.700000000000001,68,440,157,0,0.5,68,440,157,37.89,972,0.6000000000000001,1.9000000000000001,294
2018,1,7,16,30,13.100000000000001,40,258,69,0,0.5,40,258,69,42.03,972,0.6000000000000001,1.8,297
2018,1,7,17,0,11.4,0,0,0,0,-0.2,0,0,0,44.9,973,0.6000000000000001,1.7000000000000002,300
2018,1,7,17,30,11,0,0,0,0,-0.2,0,0,0,46.11,973,0.6000000000000001,1.6,306
2018,1,7,18,0,10.600000000000001,0,0,0,0,-0.5,0,0,0,46.31,973,0.6000000000000001,1.6,311
2018,1,7,18,30,10.200000000000001,0,0,0,0,-0.4,0,0,0,47.61,974,0.6000000000000001,1.5,317
2018,1,7,19,0,9.9,0,0,0,0,-0.7000000000000001,0,0,0,47.61,974,0.6000000000000001,1.5,323
2018,1,7,19,30,9.600000000000001,0,0,0,0,-0.7000000000000001,0,0,0,48.57,974,0.6000000000000001,1.5,329
2018,1,7,20,0,9.200000000000001,0,0,0,0,-1,0,0,0,49.03,974,0.6000000000000001,1.5,334
2018,1,7,20,30,8.9,0,0,0,0,-1,0,0,0,50.02,974,0.6000000000000001,1.5,338
2018,1,7,21,0,8.6,0,0,0,0,-1.2000000000000002,0,0,0,50.24,974,0.6000000000000001,1.5,343
2018,1,7,21,30,8.4,0,0,0,0,-1.2000000000000002,0,0,0,50.92,974,0.6000000000000001,1.4000000000000001,346
2018,1,7,22,0,8.200000000000001,0,0,0,0,-1.4000000000000001,0,0,0,50.72,974,0.6000000000000001,1.4000000000000001,349
2018,1,7,22,30,8,0,0,0,0,-1.4000000000000001,0,0,0,51.42,974,0.6000000000000001,1.4000000000000001,350
2018,1,7,23,0,7.9,0,0,0,0,-1.7000000000000002,0,0,0,50.63,973,0.6000000000000001,1.3,352
2018,1,7,23,30,7.800000000000001,0,0,0,0,-1.7000000000000002,0,0,0,50.980000000000004,973,0.6000000000000001,1.3,351
2018,1,8,0,0,7.800000000000001,0,0,0,0,-2,0,0,0,49.84,973,0.6000000000000001,1.3,350
2018,1,8,0,30,7.7,0,0,0,0,-2,0,0,0,50.18,973,0.6000000000000001,1.3,348
2018,1,8,1,0,7.7,0,0,0,0,-2.3000000000000003,0,0,0,49.050000000000004,972,0.6000000000000001,1.3,346
2018,1,8,1,30,7.6000000000000005,0,0,0,0,-2.3000000000000003,0,0,0,49.38,972,0.6000000000000001,1.3,345
2018,1,8,2,0,7.4,0,0,0,0,-2.6,0,0,0,48.96,972,0.6000000000000001,1.3,344
2018,1,8,2,30,7.300000000000001,0,0,0,0,-2.6,0,0,0,49.29,972,0.6000000000000001,1.3,343
2018,1,8,3,0,7.2,0,0,0,0,-3,0,0,0,48.49,972,0.6000000000000001,1.3,342
2018,1,8,3,30,7,0,0,0,0,-3,0,0,0,49.160000000000004,972,0.6000000000000001,1.3,342
2018,1,8,4,0,6.800000000000001,0,0,0,0,-3.2,0,0,0,48.75,972,0.6000000000000001,1.3,342
2018,1,8,4,30,6.800000000000001,0,0,0,0,-3.2,0,0,0,48.75,972,0.6000000000000001,1.3,342
2018,1,8,5,0,6.5,0,0,0,0,-3.5,0,0,0,48.74,973,0.6000000000000001,1.3,343
2018,1,8,5,30,6.5,0,0,0,0,-3.5,0,0,0,48.74,973,0.6000000000000001,1.3,345
2018,1,8,6,0,6.4,0,0,0,0,-3.8000000000000003,0,0,0,47.94,973,0.6000000000000001,1.3,346
2018,1,8,6,30,7.1000000000000005,0,0,0,0,-3.8000000000000003,0,0,0,45.74,974,0.6000000000000001,1.2000000000000002,347
2018,1,8,7,0,7.800000000000001,9,46,9,0,-3,9,46,9,46.27,974,0.5,1.1,347
2018,1,8,7,30,10.100000000000001,41,294,75,0,-3,41,294,75,39.67,975,0.5,1.2000000000000002,342
2018,1,8,8,0,12.3,66,490,167,0,-1.6,66,490,167,38.18,975,0.5,1.2000000000000002,336
2018,1,8,8,30,13.9,83,612,262,0,-1.6,83,612,262,34.410000000000004,975,0.5,1.6,327
2018,1,8,9,0,15.5,94,704,355,1,-3,94,704,355,27.87,976,0.5,2,317
2018,1,8,9,30,16.900000000000002,104,761,438,0,-3,104,761,438,25.5,976,0.5,2.3000000000000003,313
2018,1,8,10,0,18.400000000000002,109,808,511,0,-3.4000000000000004,109,808,511,22.57,976,0.5,2.7,308
2018,1,8,10,30,19.3,114,836,568,0,-3.4000000000000004,114,836,568,21.32,975,0.5,2.8000000000000003,303
2018,1,8,11,0,20.1,131,815,601,0,-3.7,131,815,601,19.82,975,0.5,2.9000000000000004,298
2018,1,8,11,30,20.5,134,827,627,0,-3.7,134,827,627,19.34,975,0.5,3,295
2018,1,8,12,0,20.900000000000002,133,834,636,0,-3.8000000000000003,133,834,636,18.78,975,0.5,3,291
2018,1,8,12,30,21,132,830,628,0,-3.8000000000000003,132,830,628,18.66,975,0.5,3,289
2018,1,8,13,0,21.1,130,820,602,0,-3.8000000000000003,130,820,602,18.51,974,0.5,3,288
2018,1,8,13,30,20.8,125,793,555,0,-3.8000000000000003,125,793,555,18.86,974,0.6000000000000001,3,287
2018,1,8,14,0,20.6,129,728,490,0,-3.7,129,728,490,19.26,974,0.6000000000000001,2.9000000000000004,287
2018,1,8,14,30,19.900000000000002,120,684,420,0,-3.7,120,684,420,20.11,974,0.6000000000000001,2.6,286
2018,1,8,15,0,19.1,108,622,338,0,-1.7000000000000002,108,622,338,24.54,974,0.6000000000000001,2.2,285
2018,1,8,15,30,16.8,92,537,249,0,-1.7000000000000002,92,537,249,28.35,974,0.6000000000000001,1.7000000000000002,284
2018,1,8,16,0,14.5,71,413,156,0,1.1,71,413,156,40.09,974,0.6000000000000001,1.2000000000000002,283
2018,1,8,16,30,13.100000000000001,41,238,68,0,1.1,41,238,68,43.94,975,0.6000000000000001,1.3,288
2018,1,8,17,0,11.600000000000001,7,30,7,0,-0.5,7,30,7,43.07,975,0.6000000000000001,1.3,293
2018,1,8,17,30,11.3,0,0,0,0,-0.5,0,0,0,43.93,975,0.6000000000000001,1.3,302
2018,1,8,18,0,11,0,0,0,0,-1,0,0,0,43.32,976,0.6000000000000001,1.3,311
2018,1,8,18,30,10.8,0,0,0,0,-1,0,0,0,43.9,976,0.6000000000000001,1.3,320
2018,1,8,19,0,10.600000000000001,0,0,0,0,-1.4000000000000001,0,0,0,43.12,976,0.6000000000000001,1.3,329
2018,1,8,19,30,10.3,0,0,0,0,-1.4000000000000001,0,0,0,43.99,976,0.6000000000000001,1.3,336
2018,1,8,20,0,10.100000000000001,0,0,0,0,-1.8,0,0,0,43.33,977,0.6000000000000001,1.3,343
2018,1,8,20,30,9.9,0,0,0,0,-1.8,0,0,0,43.92,977,0.6000000000000001,1.3,347
2018,1,8,21,0,9.700000000000001,0,0,0,0,-2.1,0,0,0,43.53,977,0.6000000000000001,1.3,352
2018,1,8,21,30,9.5,0,0,0,0,-2.1,0,0,0,44.12,977,0.6000000000000001,1.3,353
2018,1,8,22,0,9.3,0,0,0,0,-2.4000000000000004,0,0,0,43.660000000000004,977,0.6000000000000001,1.3,354
2018,1,8,22,30,9.200000000000001,0,0,0,0,-2.4000000000000004,0,0,0,43.95,977,0.6000000000000001,1.3,355
2018,1,8,23,0,9.1,0,0,0,0,-2.8000000000000003,0,0,0,43.13,977,0.6000000000000001,1.3,355
2018,1,8,23,30,9,0,0,0,0,-2.8000000000000003,0,0,0,43.38,976,0.6000000000000001,1.3,354
2018,1,9,0,0,9,0,0,0,0,-3.2,0,0,0,42.17,976,0.6000000000000001,1.3,354
2018,1,9,0,30,8.9,0,0,0,0,-3.2,0,0,0,42.46,976,0.6000000000000001,1.3,352
2018,1,9,1,0,8.8,0,0,0,0,-3.6,0,0,0,41.53,976,0.6000000000000001,1.3,350
2018,1,9,1,30,8.700000000000001,0,0,0,0,-3.6,0,0,0,41.81,976,0.6000000000000001,1.3,350
2018,1,9,2,0,8.6,0,0,0,0,-4,0,0,0,40.84,976,0.6000000000000001,1.4000000000000001,349
2018,1,9,2,30,8.4,0,0,0,0,-4,0,0,0,41.4,976,0.6000000000000001,1.4000000000000001,350
2018,1,9,3,0,8.3,0,0,0,0,-4.4,0,0,0,40.24,976,0.5,1.4000000000000001,350
2018,1,9,3,30,8.200000000000001,0,0,0,0,-4.4,0,0,0,40.51,976,0.5,1.4000000000000001,349
2018,1,9,4,0,8.200000000000001,0,0,0,0,-4.9,0,0,0,39.17,976,0.5,1.4000000000000001,349
2018,1,9,4,30,8.200000000000001,0,0,0,0,-4.9,0,0,0,39.17,976,0.5,1.4000000000000001,349
2018,1,9,5,0,8.1,0,0,0,0,-5.300000000000001,0,0,0,38.15,976,0.5,1.4000000000000001,346
2018,1,9,5,30,8,0,0,0,0,-5.300000000000001,0,0,0,38.4,976,0.5,1.3,345
2018,1,9,6,0,7.9,0,0,0,0,-5.800000000000001,0,0,0,37.33,976,0.5,1.3,344
2018,1,9,6,30,8.5,0,0,0,0,-5.800000000000001,0,0,0,35.88,977,0.5,1.3,346
2018,1,9,7,0,9,9,50,10,0,-4.5,9,50,10,38.13,977,0.5,1.2000000000000002,347
2018,1,9,7,30,11.200000000000001,40,312,76,0,-4.5,40,312,76,32.93,977,0.5,1.3,344
2018,1,9,8,0,13.3,63,510,169,0,-2,63,510,169,34.550000000000004,978,0.5,1.4000000000000001,341
2018,1,9,8,30,15.100000000000001,80,631,265,0,-2,80,631,265,30.76,978,0.5,1.8,334
2018,1,9,9,0,16.900000000000002,90,724,359,1,-4.6000000000000005,90,724,359,22.67,978,0.5,2.2,327
2018,1,9,9,30,18.400000000000002,99,780,442,0,-4.6000000000000005,99,780,442,20.63,978,0.5,2.5,321
2018,1,9,10,0,20,103,828,516,0,-4.3,103,828,516,19.01,978,0.5,2.8000000000000003,316
2018,1,9,10,30,21,108,856,573,0,-4.3,108,856,573,17.88,978,0.5,3,309
2018,1,9,11,0,22.1,119,852,611,0,-4.3,119,852,611,16.77,978,0.5,3.1,303
2018,1,9,11,30,22.6,121,863,637,0,-4.3,121,863,637,16.25,977,0.5,3.3000000000000003,298
2018,1,9,12,0,23.1,119,873,647,0,-4.2,119,873,647,15.93,977,0.5,3.4000000000000004,293
2018,1,9,12,30,23.200000000000003,118,870,639,0,-4.2,118,870,639,15.82,976,0.5,3.5,291
2018,1,9,13,0,23.3,115,862,614,0,-4,115,862,614,15.88,976,0.5,3.6,290
2018,1,9,13,30,23,112,844,572,0,-4,112,844,572,16.17,976,0.5,3.7,290
2018,1,9,14,0,22.6,120,772,505,0,-3.8000000000000003,120,772,505,16.86,976,0.5,3.7,290
2018,1,9,14,30,21.700000000000003,112,730,434,0,-3.8000000000000003,112,730,434,17.79,975,0.5,3.3000000000000003,291
2018,1,9,15,0,20.700000000000003,102,665,350,0,-2.1,102,665,350,21.54,975,0.5,2.9000000000000004,292
2018,1,9,15,30,18.1,88,581,259,0,-2.1,88,581,259,25.310000000000002,975,0.5,2.3000000000000003,293
2018,1,9,16,0,15.5,69,457,164,0,0.7000000000000001,69,457,164,36.67,975,0.5,1.6,294
2018,1,9,16,30,13.9,42,278,74,0,0.7000000000000001,42,278,74,40.64,975,0.5,1.6,299
2018,1,9,17,0,12.200000000000001,8,45,9,0,-0.5,8,45,9,41.53,976,0.5,1.6,305
2018,1,9,17,30,11.700000000000001,0,0,0,0,-0.5,0,0,0,42.92,976,0.5,1.6,312
2018,1,9,18,0,11.200000000000001,0,0,0,0,-1,0,0,0,42.84,976,0.5,1.6,319
2018,1,9,18,30,10.8,0,0,0,0,-1,0,0,0,44.03,977,0.5,1.5,325
2018,1,9,19,0,10.4,0,0,0,0,-1.4000000000000001,0,0,0,43.88,977,0.5,1.5,331
2018,1,9,19,30,10.100000000000001,0,0,0,0,-1.4000000000000001,0,0,0,44.77,977,0.5,1.5,334
2018,1,9,20,0,9.8,0,0,0,0,-1.8,0,0,0,44.31,977,0.5,1.5,337
2018,1,9,20,30,9.5,0,0,0,0,-1.8,0,0,0,45.21,977,0.5,1.5,337
2018,1,9,21,0,9.3,0,0,0,0,-2.1,0,0,0,44.65,978,0.5,1.6,338
2018,1,9,21,30,9.1,0,0,0,0,-2.1,0,0,0,45.25,978,0.5,1.5,340
2018,1,9,22,0,8.9,0,0,0,0,-2.5,0,0,0,44.76,978,0.5,1.5,342
2018,1,9,22,30,8.700000000000001,0,0,0,0,-2.5,0,0,0,45.36,978,0.5,1.5,343
2018,1,9,23,0,8.5,0,0,0,0,-2.8000000000000003,0,0,0,44.800000000000004,977,0.5,1.5,344
2018,1,9,23,30,8.4,0,0,0,0,-2.8000000000000003,0,0,0,45.11,977,0.5,1.6,344
2018,1,10,0,0,8.3,0,0,0,0,-3.2,0,0,0,44.15,977,0.5,1.6,344
2018,1,10,0,30,8.200000000000001,0,0,0,0,-3.2,0,0,0,44.45,977,0.4,1.6,343
2018,1,10,1,0,8.1,0,0,0,0,-3.6,0,0,0,43.38,977,0.4,1.6,342
2018,1,10,1,30,8.1,0,0,0,0,-3.6,0,0,0,43.33,976,0.4,1.6,341
2018,1,10,2,0,8,0,0,0,0,-4.1000000000000005,0,0,0,42.12,976,0.4,1.6,340
2018,1,10,2,30,8,0,0,0,0,-4.1000000000000005,0,0,0,42.12,976,0.4,1.6,339
2018,1,10,3,0,8,0,0,0,0,-4.6000000000000005,0,0,0,40.62,976,0.4,1.6,338
2018,1,10,3,30,7.9,0,0,0,0,-4.6000000000000005,0,0,0,40.85,975,0.4,1.6,337
2018,1,10,4,0,7.800000000000001,0,0,0,0,-5.1000000000000005,0,0,0,39.68,975,0.4,1.7000000000000002,336
2018,1,10,4,30,7.800000000000001,0,0,0,0,-5.1000000000000005,0,0,0,39.68,975,0.4,1.7000000000000002,336
2018,1,10,5,0,7.6000000000000005,0,0,0,0,-5.5,0,0,0,39.07,976,0.4,1.7000000000000002,334
2018,1,10,5,30,7.5,0,0,0,0,-5.5,0,0,0,39.34,976,0.4,1.7000000000000002,334
2018,1,10,6,0,7.4,0,0,0,0,-5.9,0,0,0,38.44,976,0.4,1.8,334
2018,1,10,6,30,8.3,0,0,0,0,-5.9,0,0,0,36.160000000000004,976,0.4,1.8,334
2018,1,10,7,0,9.3,10,82,12,0,-4.7,10,82,12,36.83,977,0.4,1.8,333
2018,1,10,7,30,11.700000000000001,38,380,82,0,-4.7,38,380,82,31.400000000000002,977,0.4,2.1,330
2018,1,10,8,0,14,59,569,177,0,-2.6,59,569,177,31.61,977,0.4,2.5,326
2018,1,10,8,30,15.600000000000001,73,687,275,0,-2.6,73,687,275,28.55,978,0.4,2.7,322
2018,1,10,9,0,17.2,84,766,369,0,-4.4,84,766,369,22.51,978,0.4,3,317
2018,1,10,9,30,18.5,92,820,454,0,-4.4,92,820,454,20.75,978,0.4,3.2,314
2018,1,10,10,0,19.700000000000003,98,859,526,0,-4.5,98,859,526,19.07,978,0.4,3.5,310
